,Movie Title,Certification,Runtime,Rating,Release Year,Metascore
180,Alvin and the Chipmunks: The Squeakquel,PG,88,4.5,2009,41
181,Slumber Party Massacre II,R,77,4.6,1987,
182,Whisper of the Heart,G,111,8.0,1995,75
183,Sound of Metal,R,130,6.8,2019,87
184,Dinner in America,,106,8.3,2020,
185,Bernstein,,,,2021,
186,You Got Served,PG-13,95,3.8,2004,37
187,Alvin and the Chipmunks: The Road Chip,PG,92,5.0,2015,33
188,Beyond the Valley of the Dolls,NC-17,109,6.2,1970,60
189,Wayne's World 2,PG-13,95,6.2,1993,60
190,Notorious,R,122,6.7,2009,60
191,Coal Miner's Daughter,PG,124,7.5,1980,87
192,Deathgasm,Not Rated,86,6.3,2015,65
193,The Cotton Club,R,127,6.5,1984,68
194,Victor Victoria,PG,134,7.6,1982,84
195,Step Up 2: The Streets,PG-13,98,6.2,2008,50
196,Swing Kids,PG-13,112,6.8,1993,39
197,How To Talk To Girls at Parties,R,102,5.7,2017,50
198,Brad's Status,R,102,6.5,2017,71
199,La leggenda del pianista sull'oceano,R,169,8.1,1998,58
200,The Last Dragon,PG-13,109,6.9,1985,
201,The Soloist,PG-13,117,6.7,2009,61
202,Bratz,PG,110,3.0,2007,21
203,Spice World,PG,93,3.5,1997,32
204,Control,R,122,7.7,2007,78
205,Step Up All In,PG-13,112,6.0,2014,45
206,Ocean's 11,Approved,127,6.6,1960,57
207,Ae Dil Hai Mushkil,Not Rated,158,5.8,2016,40
208,The High Note,,,,2020,
209,House Party 2,R,94,5.3,1991,
210,A Chorus Line,PG-13,113,6.2,1985,46
211,Quadrophenia,R,120,7.3,1979,79
212,Mo' Better Blues,R,130,6.6,1990,61
213,Crossroads,R,99,7.1,1986,55
214,The Broken Circle Breakdown,Not Rated,111,7.8,2012,70
215,American Satan,R,111,5.5,2017,
216,Viena and the Fantomes,R,105,,,
217,Ricki and the Flash,PG-13,101,5.9,2015,54
218,Get on Up,PG-13,139,6.9,2014,71
219,Shine,PG-13,105,7.7,1996,87
220,SLC Punk!,R,97,7.5,1998,50
221,Rockstar,Not Rated,159,7.7,2011,
222,Stomp the Yard,PG-13,109,5.4,2007,44
223,Step Up 3D,PG-13,107,6.2,2010,45
224,Initials SG,TV-MA,93,6.4,2019,
225,Autumn Sonata,PG,99,8.3,1978,
226,Captain Corelli's Mandolin,R,131,5.9,2001,36
227,Blaze,R,129,6.6,2018,75
228,Rock-A-Doodle,G,77,6.1,1991,
229,David Brent: Life on the Road,,96,6.3,2016,54
230,The Night the Lights Went Out in Georgia,PG,112,6.0,1981,54
231,Raise Your Voice,PG,103,5.9,2004,33
232,A Mighty Wind,PG-13,91,7.2,2003,81
233,Pump Up the Volume,R,102,7.2,1990,77
234,Shall We Dance,PG-13,106,6.1,2004,47
235,Heavy Trip,,92,7.0,2018,72
236,Immortal Beloved,R,121,7.5,1994,
237,Rock the Kasbah,R,106,5.5,2015,29
238,Kinky Boots,PG-13,107,7.1,2005,57
239,Farewell My Concubine,R,171,8.1,1993,
240,Black Orpheus,PG,100,7.5,1959,81
241,Blues Brothers 2000,PG-13,123,4.9,1998,
242,CBGB,R,102,6.6,2013,30
243,Departures,PG-13,130,8.1,2008,68
244,Coffee and Cigarettes,R,95,7.1,2003,65
245,Human Traffic,R,99,7.1,1999,53
246,A Hard Day's Night,G,87,7.6,1964,96
247,Hearts Beat Loud,PG-13,97,6.9,2018,65
248,I Saw the Light,R,123,5.7,2015,47
249,Free Dance,PG,103,6.1,2018,
250,Electric Dreams,PG,95,6.5,1984,
251,It's All Gone Pete Tong,R,90,7.3,2004,56
252,The Sapphires,PG-13,103,7.0,2012,67
253,I'll Find You,,,7.8,2019,
254,High Strung,PG,96,6.4,2016,48
255,Northern Soul,R,102,6.4,2014,64
256,The Five Heartbeats,R,121,7.6,1991,
257,ATL,PG-13,105,6.1,2006,63
258,Weekender,TV-MA,90,5.6,2011,35
259,Cleo from 5 to 7,Not Rated,90,8.0,1962,
260,Finding Your Feet,PG-13,111,6.7,2017,53
261,Home on the Range,PG,76,5.3,2004,50
262,Hearts of Fire,R,95,4.5,1987,
263,Aria,R,90,5.8,1987,
264,White Nights,PG-13,136,6.7,1985,46
265,Rock 'n' Roll High School,PG,93,6.7,1979,70
266,Rock & Rule,PG,77,6.6,1983,
267,Taking Woodstock,R,120,6.7,2009,55
268,The Fabulous Baker Boys,R,114,6.8,1989,85
269,The Adventures of Ford Fairlane,R,104,6.5,1990,24
270,Smash-Up: The Story of a Woman,Approved,103,6.4,1947,
271,The Chorus,PG-13,97,7.9,2004,56
272,Breakin',PG,90,5.8,1984,53
273,Great Balls of Fire!,PG-13,108,6.2,1989,49
274,Eddie and the Cruisers,PG,95,6.9,1983,51
275,Paris Blues,Approved,98,6.7,1961,61
276,Last Days,R,97,5.8,2005,67
277,De-Lovely,PG-13,125,6.6,2004,53
278,Bamboozled,R,135,6.5,2000,50
279,Fantasia 2000,G,75,7.2,1999,59
280,Pure Country,PG,112,7.0,1992,
281,Patti Cake$,R,109,6.8,2017,67
282,Battle,TV-MA,95,6.0,2018,
283,Spinning Gold,,,,,
284,Meet the Feebles,Not Rated,97,6.7,1989,
285,Secret Superstar,Not Rated,150,7.9,2017,
286,Moulin Rouge,Not Rated,119,7.1,1952,
287,Moonwalker,PG,93,6.1,1988,
288,A Face in the Crowd,Not Rated,126,8.2,1957,72
289,The Country Bears,G,88,4.1,2002,37
290,River of No Return,Approved,91,6.6,1954,
291,Izzy Gets the F*ck Across Town,,86,5.4,2017,51
292,Torch Song,Approved,90,5.5,1953,
293,Joyeux Noel,PG-13,116,7.7,2005,70
294,Sweet Charity,G,149,7.0,1969,53
295,Bodied,R,120,7.1,2017,75
296,Bel Canto,,100,5.4,2018,50
297,The Rose,R,125,7.0,1979,67
298,The Red Violin,R,130,7.6,1998,57
299,Alvin and the Chipmunks: Chipwrecked,G,87,4.3,2011,24
300,Cadillac Records,R,109,7.0,2008,65
301,Tender Mercies,PG,92,7.4,1983,
302,Truly Madly Deeply,PG,106,7.2,1990,72
303,Alice's Restaurant,GP,111,6.3,1969,
