,Movie Title,Certification,Runtime,Rating,Release Year,Metascore
470,The Invisible Woman,R,111,6.1,2013,75
471,The Conqueror,Approved,111,3.6,1956,
472,Bent,NC-17,105,7.2,1997,
473,The Tobacconist,,117,6.4,2018,
474,Tasogare Seibei,,129,8.1,2002,82
475,Topsy-Turvy,R,160,7.3,1999,90
476,Fortress of War,Not Rated,138,7.5,2010,
477,Zulu Dawn,PG,98,6.6,1979,
478,Che: Part Two,Not Rated,135,6.9,2008,64
479,One Night with the King,PG,123,6.2,2006,38
480,Burke and Hare,R,91,6.2,2010,46
481,Khartoum,Approved,128,6.8,1966,
482,Restoration,R,117,6.6,1995,66
483,Fat Man and Little Boy,PG-13,127,6.5,1989,
484,Mohenjo Daro,Not Rated,155,5.7,2016,39
485,Bloody Sunday,R,107,7.6,2002,90
486,I Am Woman,,116,7.4,2019,
487,Marighella,,155,3.0,2019,
488,The Egyptian,Approved,139,6.6,1954,
489,12 Mighty Orphans,,,,,
490,Anastasia,Unrated,105,7.0,1956,
491,También la lluvia,Not Rated,103,7.4,2010,69
492,Europa Europa,R,112,7.6,1990,75
493,Viceroy's House,Not Rated,106,6.7,2017,53
494,Manikarnika: The Queen of Jhansi,Not Rated,148,6.4,2019,
495,King of Kings,PG-13,168,7.0,1961,
496,The Innocents,PG-13,115,7.3,2016,78
497,The Enigma of Kaspar Hauser,Not Rated,110,7.8,1974,
498,The Cokeville Miracle,PG-13,94,5.1,2015,
499,Get on the Bus,R,120,6.7,1996,
500,1944,,100,7.1,2015,
501,Im Labyrinth des Schweigens,R,124,7.3,2014,62
502,American Pop,R,96,7.3,1981,57
503,Sonja: The White Swan,,113,6.1,2018,
504,Mandela: Long Walk to Freedom,PG-13,141,7.1,2013,60
505,Panfilov's 28,PG-13,121,6.8,2016,
506,The Gospel According to St. Matthew,Not Rated,137,7.8,1964,
507,Robin Hood: The Rebellion,,92,5.7,2018,
508,"Cyrano, My Love",R,110,7.4,2018,61
509,Max Manus: Man of War,Not Rated,118,7.3,2008,60
510,Geronimo: An American Legend,PG-13,115,6.5,1993,
511,Cry Freedom,PG,157,7.4,1987,59
512,Prithviraj,,,,2020,
513,In Harm's Way,Not Rated,97,6.0,2017,
514,Airlift,Not Rated,130,8.0,2016,
515,The Convent,,81,4.0,2018,
516,Queen & Country,TV-14,114,6.2,2014,68
517,Kingdom,R,134,6.8,2019,62
518,A Tale of Love and Darkness,PG-13,95,6.0,2015,55
519,Viva Zapata!,Approved,113,7.4,1952,
520,Udham Singh,,,,2020,
521,Samurai marason,,103,6.3,2019,
522,Cromwell,G,139,6.9,1970,
523,Soyuz spaseniya,,136,6.2,2019,
524,Colonel Redl,R,144,7.6,1985,
525,Sophie Scholl: The Final Days,Not Rated,120,7.6,2005,76
526,Minecraft,,,,2022,
527,The Messiah,,,,,
528,No Surrender,,114,5.7,2018,
529,End of the Spear,PG-13,108,6.8,2005,45
530,North Face,Not Rated,126,7.4,2008,67
531,Warrior Queen,Not Rated,83,5.2,2003,
532,The Key,R,116,5.5,1983,
533,Walking with the Enemy,PG-13,124,6.3,2013,44
534,Antony and Cleopatra,Not Rated,160,5.8,1972,
535,Lída Baarová,TV-14,106,5.7,2016,
536,Mamangam,,157,6.9,2019,
537,Sye Raa Narasimha Reddy,Not Rated,167,7.5,2019,
538,The Baby of Mâcon,Not Rated,122,7.0,1993,
539,The Draughtsman's Contract,R,108,7.3,1982,
540,Titanic,Not Rated,98,7.0,1953,
541,Michiel de Ruyter,TV-PG,151,7.0,2015,
542,Mohawk,,91,4.5,2017,70
543,Deokhyeongju,Not Rated,127,6.8,2016,
544,Breaker Morant,PG,107,7.8,1980,72
545,Quezon's Game,PG-13,127,7.5,2018,36
546,3 Faces,,100,7.1,2018,78
547,Son of God,PG-13,138,5.7,2014,37
548,An American Haunting,PG-13,83,5.1,2005,38
549,The King's Choice,,133,7.1,2016,64
550,The 300 Spartans,Approved,114,6.6,1962,
551,Ulysses,Not Rated,94,6.7,1954,
552,Thirty Seconds Over Tokyo,Passed,138,7.3,1944,
553,Daughters of the Dust,TV-PG,112,6.5,1991,81
554,Bing feng: Yong heng zhi men,,104,3.8,2018,
555,K Troop,,,,,
556,The Sign of the Cross,Not Rated,108,6.9,1932,
557,Black Robe,R,101,7.1,1991,
558,Battle of Britain,,,,,
559,GOLD,Not Rated,151,7.3,2018,
560,The Battle of Neretva,G,105,7.2,1969,
561,Buñuel in the Labyrinth of the Turtles,,80,7.1,2018,75
562,Day of the Falcon,R,130,6.7,2011,32
563,55 Days at Peking,Unrated,154,6.7,1963,
564,Edward II,R,87,6.8,1991,
565,Alatriste,,145,6.1,2006,
566,Nesokrushimyy,,90,5.2,2018,
