,Movie Title,Certification,Runtime,Rating,Release Year,Metascore
208,Chief Crazy Horse,Approved,86,6.2,1955,
209,Pure Country,PG,112,7.0,1992,
210,Tall in the Saddle,Approved,87,7.0,1944,
211,The Three Burials of Melquiades Estrada,R,121,7.4,2005,77
212,Hombre,Approved,111,7.4,1967,80
213,Raintree County,Approved,160,6.3,1957,
214,Goin' South,PG,105,6.2,1978,52
215,The Oklahoman,Approved,80,6.3,1957,
216,River of No Return,Approved,91,6.6,1954,
217,The Missouri Breaks,PG,126,6.6,1976,65
218,The Undefeated,G,119,6.7,1969,48
219,The Great Silence,Not Rated,105,7.7,1968,
220,The Guns of Fort Petticoat,Approved,82,6.4,1957,
221,Copper Canyon,Not Rated,84,6.3,1950,
222,Wild Bill,R,98,5.9,1995,
223,The Last Wagon,Approved,99,7.0,1956,
224,The Last Sunset,Approved,112,6.7,1961,
225,Rocky Mountain,Passed,83,6.8,1950,
226,American Outlaws,PG-13,94,6.0,2001,25
227,The Hanging Tree,Not Rated,107,7.1,1959,
228,Calamity Jane,Passed,101,7.3,1953,
229,Ten Wanted Men,Approved,80,6.0,1955,
230,Shenandoah,Approved,105,7.3,1965,
231,Hondo,PG,83,7.1,1953,
232,Soleil rouge,PG,112,6.9,1971,
233,Hannie Caulder,R,85,6.3,1971,
234,The Horse Soldiers,Approved,120,7.2,1959,
235,The First Texan,Approved,82,6.2,1956,
236,Ride the High Country,Approved,94,7.5,1962,
237,Nevada Smith,Not Rated,128,6.9,1966,
238,The Trail Beyond,Approved,55,5.4,1934,
239,Dead Birds,R,91,5.6,2004,
240,The Ox-Bow Incident,Not Rated,75,8.0,1942,
241,Red Sundown,Passed,81,6.6,1956,
242,The War Wagon,Unrated,101,6.9,1967,
243,Chisum,G,111,6.9,1970,
244,The Tall T,Approved,78,7.3,1957,
245,Johnny Guitar,Not Rated,110,7.7,1954,83
246,"China 9, Liberty 37",R,102,6.1,1978,
247,Honkytonk Man,PG,122,6.6,1982,50
248,The Frisco Kid,PG,119,6.4,1979,38
249,The Bravados,Approved,98,7.0,1958,
250,Stagecoach to Dancers' Rock,Approved,72,5.5,1962,
251,The Legend of 5 Mile Cave,,90,5.3,2019,
252,The Ballad of Cable Hogue,R,121,7.2,1970,
253,Sweet Country,R,113,6.9,2017,87
254,Westbound,Passed,72,6.6,1959,
255,The Cimarron Kid,Passed,84,6.4,1952,
256,A Thunder of Drums,Approved,97,6.0,1961,
257,The Way West,Approved,122,6.2,1967,42
258,The Mercenary,PG-13,110,7.2,1968,
259,The Proud Ones,Approved,94,7.0,1956,
260,Canyon Passage,Passed,92,6.9,1946,
261,Last Train from Gun Hill,Passed,95,7.4,1959,
262,Ride Lonesome,Not Rated,73,7.2,1959,
263,Wichita,Passed,81,6.9,1955,
264,The Keeping Room,R,95,6.0,2014,58
265,Sukiyaki Western Django,R,121,6.2,2007,55
266,North to Alaska,Approved,122,7.0,1960,
267,Friendly Persuasion,Passed,137,7.4,1956,
268,Angel and the Badman,Passed,100,6.9,1947,
269,Ace High,PG-13,122,6.7,1968,
270,The Legend of the Lone Ranger,PG,98,5.1,1981,
271,The Man from Utah,Passed,55,5.2,1934,
272,A Prairie Home Companion,PG-13,105,6.7,2006,75
273,Wild Faith,,100,4.5,2018,
274,Breakheart Pass,PG,95,6.7,1975,
275,Flaming Star,Approved,101,6.5,1960,
276,Hickok,Not Rated,88,4.7,2017,49
277,Joe Kidd,PG,88,6.5,1972,52
278,The Hollow Point,R,97,5.4,2016,41
279,Last of the Dogmen,PG,118,7.0,1995,
280,There Was a Crooked Man...,R,126,7.0,1970,
281,Forsaken,R,90,6.3,2015,55
282,Monte Walsh,PG-13,106,7.1,1970,
283,Even Cowgirls Get the Blues,R,95,4.4,1993,28
284,Trinity Is Still My Name,G,117,7.3,1971,
285,The Appaloosa,Approved,98,6.3,1966,46
286,Major Dundee,Approved,123,6.7,1965,62
287,Davy Crockett: King of the Wild Frontier,Approved,93,7.0,1955,
288,Tom Horn,R,98,6.9,1980,
289,3:10 to Yuma,Not Rated,92,7.6,1957,
290,The Harvey Girls,Not Rated,102,7.1,1946,
291,Mackenna's Gold,M,128,6.8,1969,
292,Geronimo: An American Legend,PG-13,115,6.5,1993,
293,The Stalking Moon,G,109,6.7,1968,
294,Wagons East,PG-13,107,4.8,1994,
295,Wagon Master,Approved,86,7.1,1950,
296,Of Human Hearts,Passed,103,6.8,1938,
297,The Big Trees,Approved,89,5.7,1952,
298,Seminole Uprising,Approved,74,5.2,1955,
299,Five Guns West,Passed,78,4.9,1955,
300,Ulzana's Raid,R,103,7.1,1972,
301,The Hallelujah Trail,Approved,165,6.6,1965,
302,Winchester '73,Not Rated,92,7.6,1950,
303,The Electric Horseman,PG,121,6.3,1979,64
304,Viva Zapata!,Approved,113,7.4,1952,
305,Tall Man Riding,Approved,83,6.4,1955,
306,Bandolero!,PG-13,106,6.6,1968,
307,Boss Nigger,PG,87,6.6,1974,
308,The Virginian,Passed,91,6.8,1929,
309,The Lawless Frontier,Approved,59,5.2,1934,
310,El Camino Christmas,TV-MA,89,5.6,2017,
311,Loin des hommes,PG-13,101,7.2,2014,74
312,Death Hunt,R,97,7.0,1981,40
313,Navajo Joe,Not Rated,93,6.4,1966,32
314,Cahill U.S. Marshal,PG,103,6.6,1973,
315,Wild Horses,R,100,4.8,2015,44
316,Nybyggarna,PG,102,8.0,1972,
317,Mohawk,,91,4.5,2017,70
318,The Last Manhunt,,,,,
319,The Cowboy Way,PG-13,102,6.0,1994,
320,Cannibal! The Musical,R,95,7.1,1993,
321,The Life and Times of Judge Roy Bean,PG,120,7.0,1972,
322,Death Rides a Horse,R,114,7.1,1967,
323,The Unsinkable Molly Brown,Approved,128,6.8,1964,
324,Seven Alone,G,97,5.5,1974,
325,Man in the Wilderness,GP,104,6.8,1971,
326,The Gunfighter,Not Rated,85,7.7,1950,94
327,The Doolins of Oklahoma,Passed,90,6.5,1949,
328,Red Hill,R,95,6.4,2010,62
329,Diablo,R,90,4.5,2015,35
330,The White Buffalo,PG,97,6.2,1977,
331,Gallowwalkers,R,90,3.6,2013,
332,Bronco Billy,PG,116,6.1,1980,66
333,For Greater Glory: The True Story of Cristiada,R,145,6.6,2012,35
334,Rawhide,Unrated,89,7.1,1951,
335,Extreme Prejudice,R,104,6.7,1987,51
336,The Newton Boys,PG-13,122,6.1,1998,57
337,The Shooting,G,82,6.6,1966,
338,The Brigands of Rattlecreek,,,,,
339,100 Rifles,R,110,6.0,1969,
340,Return to Snowy River,PG,99,6.6,1988,
341,The Mark of Zorro,Approved,94,7.5,1940,
342,Cattle King,Passed,88,5.9,1963,
343,Dawn Rider,R,94,4.8,2012,
344,Tell Them Willie Boy Is Here,PG,98,6.3,1969,
345,No Name on the Bullet,Passed,77,7.2,1959,
346,Buck and the Preacher,PG,102,6.5,1972,
347,The Cheyenne Social Club,GP,103,6.9,1970,
348,Hell Hole,,,,2020,
349,Warlock,Passed,121,7.2,1959,
350,The Rowdy Girls,R,90,3.7,2000,
351,The Big Sky,Approved,140,7.0,1952,
352,The Grand Duel,R,98,6.5,1972,
353,The Apple Dumpling Gang Rides Again,G,88,6.1,1979,37
354,"Un genio, due compari, un pollo",,126,6.4,1975,
355,Oblivion,PG-13,94,5.1,1994,
356,"Buffalo Bill and the Indians, or Sitting Bull's History Lesson",PG,123,6.1,1976,
357,Duel at Diablo,Approved,103,6.6,1966,
358,The Killer,,99,6.0,2017,
359,Westward the Women,Not Rated,118,7.6,1951,
360,5 Card Stud,PG,103,6.5,1968,
361,The Kentuckian,Passed,104,6.3,1955,41
362,The Man from Laramie,Not Rated,103,7.3,1955,
363,The Gal Who Took the West,Approved,84,6.3,1949,
364,Young Ones,R,100,5.9,2014,47
365,The Yearling,Approved,128,7.2,1946,89
366,Greed,Not Rated,140,8.1,1924,
367,Lightning Jack,PG-13,98,5.5,1994,
368,Eminence Hill,,100,5.0,2019,
369,Wanda Nevada,PG,107,5.6,1979,
370,The Indian Fighter,Not Rated,88,6.4,1955,
371,Journey to Shiloh,Approved,101,5.6,1968,
372,Thunder Over the Plains,Approved,82,6.5,1953,
373,Fort Worth,Approved,80,6.3,1951,
374,Conquest of Cochise,Passed,70,5.6,1953,
375,A Man Alone,Approved,96,6.4,1955,
376,Firecreek,Approved,104,6.9,1968,
377,Christmas on the Range,,90,5.7,2019,
378,The Proud Rebel,Approved,103,6.9,1958,
379,Young Billy Young,G,89,5.7,1969,
380,Cimarron,Passed,123,5.9,1931,
381,The Far Country,Approved,97,7.2,1954,
382,Traded,Not Rated,98,5.1,2016,
383,Scalawag,G,92,5.2,1973,
384,Cimarron,Approved,147,6.4,1960,
385,Chato's Land,PG,100,6.7,1972,
386,Drums Across the River,Approved,78,6.3,1954,
387,A Fistful of Fingers,,78,6.2,1995,
388,Two Rode Together,Not Rated,109,6.8,1961,
389,Arizona Whirlwind,Passed,59,6.7,1944,
390,Rio Conchos,Not Rated,107,6.6,1964,
391,The Outlaw Johnny Black,,97,,,
392,The Big Trail,Passed,125,7.2,1930,
393,Run of the Arrow,Approved,86,6.7,1957,
394,Frontera,PG-13,103,6.6,2014,58
395,The Born Losers,PG,113,6.0,1967,
396,Running Wild,PG,99,5.8,2017,
397,The Road to Denver,Approved,90,6.5,1955,
398,Comes a Horseman,PG,118,6.3,1978,41
399,Ride in the Whirlwind,G,82,6.5,1966,
400,The Westerner,Approved,100,7.4,1940,78
401,Jauja,Not Rated,109,6.4,2014,77
402,Seminole,Approved,87,6.2,1953,
403,Walker,R,94,6.6,1987,
404,Junior Bonner,PG,100,6.7,1972,
405,Shalako,M/PG,113,5.6,1968,
406,Yellow Sky,Approved,98,7.5,1948,
407,Stagecoach,Approved,115,6.1,1966,
408,The Border,R,108,6.4,1982,66
409,Straight to Hell,R,86,5.8,1987,
410,Bad Company,PG,93,7.0,1972,
411,Return of the Seven,Unrated,95,5.5,1966,
412,Day of Anger,M/PG,111,7.1,1967,
413,Sweetwater,R,95,6.2,2013,38
414,Out of Liberty,PG,111,4.5,2019,
415,Annie Get Your Gun,Passed,107,6.9,1950,77
416,The Train Robbers,PG,92,6.5,1973,
417,Posse,R,111,5.5,1993,
418,The Deadly Companions,Approved,93,6.1,1961,
419,The Life and Times of Grizzly Adams,G,93,6.9,1974,
420,Saddle the Wind,Approved,84,6.6,1958,
421,Outlaws and Angels,R,120,5.4,2016,40
422,Hour of the Gun,Approved,100,6.7,1967,
423,Run for Cover,Approved,93,6.7,1955,
424,Sunset,R,102,5.7,1988,
425,Colt .45,Passed,74,6.0,1950,
426,Custer of the West,G,143,5.8,1967,
427,Man of the West,Not Rated,100,7.1,1958,
428,Companeros,R,118,7.4,1970,
429,Raw Edge,Passed,77,6.3,1956,
430,Santa Fe Trail,Not Rated,110,6.3,1940,
431,Son of Roaring Dan,Approved,63,5.6,1940,
432,The Rainmaker,Approved,121,7.0,1956,
433,Silent Tongue,PG-13,102,5.3,1993,
434,Jesse James,Approved,106,7.0,1939,
435,The Stolen,,98,5.2,2017,
436,The True Story of Jesse James,Approved,92,6.2,1957,
437,White Fang,PG,102,6.1,1973,
438,Grey Owl,PG-13,118,6.0,1999,
439,Freckles,,83,5.8,1960,
440,4 for Texas,Approved,124,5.6,1963,
441,God Forgives... I Don't!,PG-13,97,6.4,1967,
442,Will Penny,Approved,108,7.1,1967,
443,Chino,PG,97,6.0,1973,
444,Rang zi dan fei,Not Rated,132,7.4,2010,66
445,The Legend of Ben Hall,Not Rated,139,5.8,2017,
446,La resa dei conti,Approved,110,7.4,1966,
