,Movie Title,Certification,Runtime,Rating,Release Year,Metascore
187,Mary Poppins,G,139,7.8,1964,88
188,The Art of Racing in the Rain,PG,109,7.5,2019,43
189,The Ballad of Buster Scruggs,R,133,7.3,2018,79
190,Cheaper by the Dozen,PG,98,5.9,2003,46
191,"Standing Up, Falling Down",Not Rated,91,6.3,2019,70
192,The Proposal,PG-13,108,6.7,2009,48
193,Teenage Mutant Ninja Turtles,PG,93,6.8,1990,51
194,Just Go with It,PG-13,117,6.4,2011,33
195,The Mask,PG-13,101,6.9,1994,56
196,No Strings Attached,R,108,6.2,2011,50
197,The Upside,PG-13,126,6.9,2017,46
198,Charlie's Angels,PG-13,98,5.5,2000,52
199,Hunt for the Wilderpeople,PG-13,101,7.9,2016,81
200,Mamma Mia!,PG-13,108,6.4,2008,51
201,Notting Hill,PG-13,124,7.1,1999,68
202,Vacation,R,98,7.4,1983,55
203,School of Rock,PG-13,109,7.1,2003,82
204,Groundhog Day,PG,101,8.0,1993,72
205,Splash,PG,111,6.2,1984,71
206,Airplane!,PG,88,7.7,1980,78
207,Inside Out,PG,95,8.2,2015,94
208,"Lock, Stock and Two Smoking Barrels",R,107,8.2,1998,66
209,Minions: The Rise of Gru,,,,2020,
210,Shrek,PG,90,7.8,2001,84
211,Dabangg 3,Not Rated,160,3.5,2019,
212,Space Jam,PG,88,6.4,1996,59
213,The Lost Boys,R,97,7.3,1987,63
214,The Devil Wears Prada,PG-13,109,6.9,2006,62
215,The Royal Tenenbaums,R,110,7.6,2001,76
216,The Hitman's Bodyguard,R,118,6.9,2017,47
217,Hatsukoi,TV-MA,108,7.1,2019,76
218,The Invention of Lying,PG-13,100,6.4,2009,58
219,Aladdin,G,90,8.0,1992,86
220,Hitch,PG-13,118,6.6,2005,58
221,Military Wives,R,112,6.5,2019,60
222,Isle of Dogs,PG-13,101,7.9,2018,82
223,He's Just Not That Into You,PG-13,129,6.4,2009,47
224,Tusk,R,102,5.3,2014,55
225,In Bruges,R,107,7.9,2008,67
226,The Intouchables,R,112,8.5,2011,57
227,Bad Moms,R,100,6.2,2016,60
228,Galaxy Quest,PG,102,7.3,1999,70
229,Incredibles 2,PG,118,7.6,2018,80
230,Up,PG,96,8.2,2009,88
231,My Spy,PG-13,99,5.3,2020,
232,Hot Fuzz,R,121,7.8,2007,81
233,Finding Nemo,G,100,8.1,2003,90
234,As Good as It Gets,PG-13,139,7.7,1997,67
235,"Monsters, Inc.",G,92,8.0,2001,79
236,Sky High,PG,100,6.2,2005,62
237,Bill & Ted's Excellent Adventure,PG,90,6.9,1989,44
238,Game Night,R,100,6.9,2018,66
239,Scary Movie,R,88,6.2,2000,48
240,Ant-Man and the Wasp,PG-13,118,7.1,2018,70
241,Mrs. Doubtfire,PG-13,125,7.0,1993,53
242,Midnight in Paris,PG-13,94,7.7,2011,81
243,Olympic Dreams,PG-13,85,5.5,2019,55
244,National Lampoon's Animal House,R,109,7.5,1978,79
245,Secretary,R,107,7.0,2002,63
246,Back to the Future Part II,PG,108,7.8,1989,57
247,The Beach Bum,R,95,5.5,2019,55
248,Missing Link,PG,93,6.7,2019,68
249,Scooby-Doo,PG,86,5.0,2002,35
250,The Girl Next Door,R,109,6.7,2004,47
251,The Terminal,PG-13,128,7.3,2004,55
252,Fantastic Mr. Fox,PG,87,7.8,2009,83
253,Men in Black,PG-13,98,7.3,1997,71
254,Pride and Prejudice and Zombies,PG-13,108,5.8,2016,45
255,Snatchers,R,96,5.4,2019,
256,Idiocracy,R,84,6.6,2006,66
257,Inherent Vice,R,148,6.7,2014,81
258,Amélie,R,122,8.3,2001,69
259,Grown Ups 2,PG-13,101,5.4,2013,19
260,She's Out of My League,R,104,6.4,2010,46
261,Grown Ups,PG-13,102,5.9,2010,30
262,The Mighty Ducks,PG,104,6.5,1992,46
263,The Disaster Artist,R,104,7.4,2017,76
264,American Reunion,R,113,6.7,2012,49
265,Night at the Museum,PG,108,6.4,2006,48
266,Step Brothers,R,98,6.9,2008,51
267,Hercules,G,93,7.3,1997,74
268,Easy A,PG-13,92,7.1,2010,72
269,Home Alone,PG,103,7.6,1990,63
270,Just Friends,PG-13,96,6.2,2005,47
271,Chef,R,114,7.3,2014,68
272,Sorry to Bother You,R,112,6.9,2018,80
273,When Harry Met Sally...,R,95,7.6,1989,76
274,Jerry Maguire,R,139,7.3,1996,77
275,She's All That,PG-13,95,5.9,1999,51
276,The Babysitter,TV-MA,85,6.3,2017,
277,The Lego Movie 2: The Second Part,PG,107,6.6,2019,65
278,Tremors,PG-13,96,7.1,1990,65
279,Say Anything...,PG-13,100,7.3,1989,85
280,Chicago,PG-13,113,7.1,2002,82
281,The Big Sick,R,120,7.6,2017,86
282,Breakfast at Tiffany's,Not Rated,115,7.7,1961,76
283,Sixteen Candles,PG,93,7.1,1984,61
284,Disaster Movie,PG-13,87,1.9,2008,15
285,The Princess and the Frog,G,97,7.1,2009,73
286,"Move Over, Darling",Approved,103,7.0,1963,
287,Ralph Breaks the Internet,PG,112,7.1,2018,71
288,Malena,R,108,7.5,2000,54
289,The Art of Self-Defense,R,104,6.7,2019,65
290,The Dirt,TV-MA,107,7.0,2019,39
291,The Nice Guys,R,116,7.4,2016,70
292,Bridget Jones's Diary,R,97,6.7,2001,66
293,Pretty in Pink,PG-13,97,6.8,1986,57
294,The SpongeBob Movie: Sponge on the Run,,,,2020,
295,I Now Pronounce You Chuck & Larry,PG-13,115,5.9,2007,37
296,Mars Attacks!,PG-13,106,6.3,1996,52
297,Hairspray,PG,117,6.6,2007,81
298,The Intern,PG-13,121,7.1,2015,51
299,Toy Story 2,G,92,7.9,1999,88
300,Police Academy 2: Their First Assignment,PG-13,87,5.8,1985,39
301,Heathers,R,103,7.2,1989,72
302,True Lies,R,141,7.2,1994,63
303,The Death of Stalin,R,107,7.2,2017,88
304,Spaceballs,PG,96,7.1,1987,46
305,Weird Science,PG-13,94,6.6,1985,46
306,Back to the Future Part III,PG,118,7.4,1990,55
307,Shaun of the Dead,R,99,7.9,2004,76
308,Stuber,R,93,6.1,2019,42
309,Never Been Kissed,PG-13,107,6.1,1999,60
310,Super Mario Bros.,PG,104,4.0,1993,
311,A League of Their Own,PG,128,7.2,1992,67
312,The Angry Birds Movie 2,PG,97,6.4,2019,60
313,Don Jon,R,90,6.5,2013,66
314,The Perfect Date,TV-14,89,5.8,2019,
315,Ant-Man,PG-13,117,7.3,2015,64
316,Wet Hot American Summer,R,97,6.6,2001,42
317,Dodgeball: A True Underdog Story,PG-13,92,6.7,2004,55
318,Yes Man,PG-13,104,6.8,2008,46
319,Austin Powers: International Man of Mystery,PG-13,89,7.0,1997,51
320,"Love, Rosie",R,102,7.2,2014,44
321,Click,PG-13,107,6.4,2006,45
322,Ted,R,106,6.9,2012,62
323,Monty Python and the Holy Grail,PG,91,8.2,1975,93
324,Steel Magnolias,PG,117,7.3,1989,56
325,Dead Poets Society,PG,128,8.1,1989,79
326,Pitch Perfect 2,PG-13,115,6.4,2015,63
327,Gremlins,PG,106,7.3,1984,70
328,Bala,Not Rated,133,7.5,2019,
329,Police Academy 4: Citizens on Patrol,PG,88,5.0,1987,26
330,P.S. I Love You,PG-13,126,7.0,2007,39
331,The Square,R,151,7.2,2017,73
332,Stockholm,R,92,6.1,2018,54
333,A Bug's Life,G,95,7.2,1998,77
334,Peter Rabbit 2: The Runaway,PG,,,2020,
335,The Philadelphia Story,Not Rated,112,7.9,1940,96
336,Up in the Air,R,109,7.4,2009,83
337,The Princess Diaries,G,111,6.3,2001,52
338,"Faith, Hope & Love",PG,106,6.6,2019,
339,Dumb and Dumber,PG-13,107,7.3,1994,41
340,Little Miss Sunshine,R,101,7.8,2006,80
341,The 40-Year-Old Virgin,R,116,7.1,2005,73
342,Movie 43,R,94,4.3,2013,18
343,Central Intelligence,PG-13,107,6.3,2016,52
344,Enchanted,PG,107,7.0,2007,75
345,Ghostbusters II,PG,108,6.6,1989,56
346,Wild at Heart,R,125,7.2,1990,52
347,She's the Man,PG-13,105,6.3,2006,45
348,Who Framed Roger Rabbit,PG,104,7.7,1988,83
349,Big,PG,104,7.3,1988,73
350,Napoleon Dynamite,PG,96,6.9,2004,64
351,Spy,R,120,7.0,2015,75
352,Punch-Drunk Love,R,95,7.3,2002,78
353,Dick Tracy,PG,105,6.1,1990,68
354,The Hitman's Wife's Bodyguard,,,,2020,
355,Love Is Blind,,89,4.8,2019,
356,The Parent Trap,PG,128,6.5,1998,64
357,Ghostbusters,PG-13,116,5.2,2016,60
358,The Addams Family,PG-13,99,6.9,1991,57
359,War Dogs,R,114,7.1,2016,57
360,White Chicks,PG-13,109,5.6,2004,41
361,Trolls,PG,92,6.5,2016,56
362,The Old Man & the Gun,PG-13,93,6.7,2018,80
363,The Graduate,PG,106,8.0,1967,83
364,The Mask of Zorro,PG-13,136,6.7,1998,63
365,Gigi,G,115,6.7,1958,82
366,Brave,PG,93,7.1,2012,69
367,Hot Summer Nights,R,107,6.4,2017,44
368,Frances Ha,R,86,7.5,2012,82
369,50 First Dates,PG-13,99,6.8,2004,48
370,17 Again,PG-13,102,6.3,2009,48
371,Kick-Ass,R,117,7.6,2010,66
372,Crocodile Dundee,PG-13,97,6.6,1986,62
373,What Men Want,R,117,5.2,2019,49
374,Tall Girl,TV-PG,101,5.2,2019,
375,The Life Aquatic with Steve Zissou,R,119,7.3,2004,62
376,Liar Liar,PG-13,86,6.9,1997,70
377,Brittany Runs a Marathon,R,104,6.8,2019,72
378,Tag,R,100,6.5,2018,56
379,My Cousin Vinny,R,120,7.6,1992,68
380,The Rocky Horror Picture Show,R,100,7.4,1975,58
381,21 Jump Street,R,109,7.2,2012,69
382,Guess Who's Coming to Dinner,Not Rated,108,7.8,1967,63
383,Isn't It Romantic,PG-13,89,5.9,2019,60
384,Blinded by the Light,PG-13,118,6.9,2019,71
385,Kingpin,PG-13,114,6.9,1996,43
386,"O Brother, Where Art Thou?",PG-13,107,7.7,2000,69
387,Mid90s,R,85,7.4,2018,66
