,Movie Title,Certification,Runtime,Rating,Release Year,Metascore
132,The Nightmare Before Christmas,PG,76,8.0,1993,82
133,Lady and the Tramp,G,76,7.3,1955,78
134,Bolt,PG,96,6.8,2008,67
135,Sleeping Beauty,G,75,7.2,1959,85
136,A Silent Voice: The Movie,Not Rated,130,8.2,2016,78
137,Star Wars: The Clone Wars,PG,98,5.9,2008,35
138,Ponyo,G,101,7.7,2008,86
139,Pinocchio,G,88,7.4,1940,99
140,Cloudy with a Chance of Meatballs,PG,90,6.9,2009,66
141,Oliver & Company,G,74,6.7,1988,58
142,The Boss Baby,PG,97,6.3,2017,50
143,How to Train Your Dragon 2,PG,102,7.8,2014,76
144,Bee Movie,PG,91,6.1,2007,54
145,Perfect Blue,R,81,8.0,1997,
146,Brother Bear,G,85,6.8,2003,48
147,Hop,PG,95,5.4,2011,41
148,Rio,G,96,6.9,2011,63
149,Playmobil: The Movie,PG,99,4.6,2019,25
150,Alice in Wonderland,G,75,7.4,1951,68
151,Shark Tale,PG,90,6.0,2004,48
152,Ride Your Wave,Not Rated,94,6.8,2019,60
153,The Emoji Movie,PG,86,3.2,2017,12
154,Dinosaur,PG,82,6.5,2000,56
155,NiNoKuni,TV-14,106,6.1,2019,
156,Smallfoot,PG,96,6.6,2018,60
157,Kubo and the Two Strings,PG,101,7.8,2016,84
158,James and the Giant Peach,PG,79,6.7,1996,78
159,Anomalisa,R,90,7.3,2015,88
160,The Road to El Dorado,PG,89,6.9,2000,51
161,Heavy Metal,R,86,6.7,1981,51
162,Dr. Seuss' The Grinch,PG,85,6.3,2018,51
163,Ice Age: Collision Course,PG,94,5.7,2016,34
164,Ferdinand,PG,108,6.7,2017,58
165,Angry Birds,PG,97,6.3,2016,43
166,The Iron Giant,PG,86,8.0,1999,85
167,The Book of Life,PG,95,7.3,2014,67
168,Bedknobs and Broomsticks,G,117,7.1,1971,59
169,Loving Vincent,PG-13,94,7.8,2017,62
170,The Land Before Time,G,69,7.4,1988,66
171,Happy Feet,PG,108,6.4,2006,77
172,Turbo,PG,96,6.4,2013,58
173,A Monster Calls,PG-13,108,7.5,2016,76
174,Dragon Ball Super: Broly,PG,100,7.9,2018,59
175,The SpongeBob SquarePants Movie,PG,87,7.0,2004,66
176,Alvin and the Chipmunks,PG,92,5.2,2007,39
177,The Rescuers,G,78,6.9,1977,74
178,9,PG-13,79,7.1,2009,60
179,Kung Fu Panda 3,PG,95,7.1,2016,66
180,The Smurfs,PG,103,5.4,2011,30
181,The Black Cauldron,PG,80,6.4,1985,59
182,A Scanner Darkly,R,100,7.1,2006,73
183,Pink Floyd: The Wall,R,95,8.1,1982,47
184,Monster House,PG,91,6.6,2006,68
185,Corpse Bride,PG,77,7.3,2005,83
186,Arctic Dogs,PG,92,4.3,2019,28
187,Pete's Dragon,G,128,6.4,1977,46
188,Garfield,PG,80,5.0,2004,27
189,The Fox and the Hound,G,83,7.3,1981,65
190,The Simpsons Movie,PG-13,87,7.3,2007,80
191,Antz,PG,83,6.5,1998,72
192,Tom and Jerry,,,,2020,
193,Watership Down,PG,91,7.6,1978,64
194,Madagascar: Escape 2 Africa,PG,89,6.6,2008,61
195,Bambi,G,70,7.3,1942,91
196,Osmosis Jones,PG,95,6.3,2001,57
197,Chicken Little,G,81,5.7,2005,48
198,Batman: The Killing Joke,R,76,6.4,2016,
199,The SpongeBob Movie: Sponge Out of Water,PG,92,6.0,2015,62
200,Chicken Run,G,84,7.0,2000,88
201,Over the Hedge,PG,83,6.7,2006,67
202,Cloudy with a Chance of Meatballs 2,PG,95,6.4,2013,59
203,Home,PG,94,6.6,2015,55
204,The Polar Express,G,100,6.6,2004,61
205,The Lord of the Rings,PG,132,6.2,1978,
206,Ejen Ali: The Movie,,97,9.2,2019,
207,The Wind Rises,PG-13,126,7.8,2013,83
208,The Sword in the Stone,G,79,7.2,1963,61
209,Madagascar 3: Europe's Most Wanted,PG,93,6.8,2012,60
210,Cool World,PG-13,102,4.9,1992,28
211,Leap!,PG,89,6.8,2016,48
212,Sherlock Gnomes,PG,86,5.1,2018,36
213,Monsters vs. Aliens,PG,94,6.4,2009,56
214,The Cat Returns,G,75,7.3,2002,70
215,The Secret of NIMH,G,82,7.6,1982,76
216,The Lorax,PG,86,6.4,2012,46
217,The Rescuers Down Under,G,77,6.9,1990,70
218,Ninja Scroll,Not Rated,94,7.9,1993,
219,Spirit: Stallion of the Cimarron,G,83,7.1,2002,52
220,Open Season,PG,86,6.1,2006,49
221,Disenchanted,,,,,
222,Mutafukaz,R,94,6.7,2017,48
223,Shaun the Sheep Movie,PG,85,7.3,2015,81
224,Meet the Robinsons,G,95,6.8,2007,61
225,Mary and Max,Not Rated,92,8.1,2009,
226,Batman and Harley Quinn,PG-13,74,5.9,2017,
227,Neon Genesis Evangelion: The End of Evangelion,Not Rated,87,8.1,1997,
228,Paprika,R,90,7.7,2006,81
229,Shrek 5,,,,2022,
230,Wonder Woman: Bloodlines,PG-13,83,5.8,2019,
231,Smurfs: The Lost Village,PG,90,6.0,2017,40
232,Sing 2,,,,2021,
233,Red Shoes and the Seven Dwarfs,,92,6.2,2019,
234,Fantasia,G,125,7.8,1940,96
235,Hotel Transylvania 2,PG,89,6.7,2015,44
236,Ice Age: The Meltdown,PG,91,6.8,2006,58
237,Fire and Ice,PG,81,6.6,1983,45
238,The Lego Ninjago Movie,PG,101,6.0,2017,55
239,The Secret World of Arrietty,G,94,7.6,2010,80
240,FernGully: The Last Rainforest,G,76,6.5,1992,67
241,Wallace & Gromit: The Curse of the Were-Rabbit,G,85,7.4,2005,87
242,Legend of the Guardians: The Owls of Ga'Hoole,PG,97,6.9,2010,53
243,Waking Life,R,99,7.8,2001,82
244,Dumbo,G,64,7.2,1941,96
245,Rise of the Guardians,PG,97,7.3,2012,58
246,Ice Age: Continental Drift,PG,88,6.6,2012,49
247,Lupin III: The First,,93,6.9,2019,
248,White Snake,,99,7.0,2019,60
249,Koto no ha no niwa,TV-14,46,7.5,2013,
250,The One and Only Ivan,,,,2020,
251,Flushed Away,PG,85,6.6,2006,74
252,"South Park: Bigger, Longer & Uncut",R,81,7.7,1999,73
253,Le Petit Prince,PG,108,7.7,2015,70
254,Kung Fu Panda 2,PG,90,7.2,2011,67
255,Sinbad: Legend of the Seven Seas,PG,86,6.7,2003,48
256,The Pagemaster,G,80,6.1,1994,
257,Ice Age: Dawn of the Dinosaurs,PG,94,6.9,2009,50
258,All Dogs Go to Heaven,G,84,6.8,1989,50
259,The Great Mouse Detective,G,74,7.2,1986,73
