,Movie Title,Certification,Runtime,Rating,Release Year,Metascore
215,Rio Lobo,G,114,6.8,1970,55
216,Hair,PG,121,7.6,1979,68
217,The Zookeeper's Wife,PG-13,127,7.0,2017,57
218,Stalingrad,Not Rated,134,7.5,1993,
219,The Best Years of Our Lives,Approved,170,8.0,1946,92
220,Whiskey Tango Foxtrot,R,112,6.6,2016,57
221,The Catcher Was a Spy,R,98,6.2,2018,49
222,The Wall,R,88,6.2,2017,57
223,Sink the Bismarck!,Approved,97,7.1,1960,
224,Heartbreak Ridge,R,130,6.9,1986,53
225,Zulu,Not Rated,138,7.7,1964,77
226,The Edge of Love,R,110,6.3,2008,39
227,The Delta Force,R,125,5.6,1986,37
228,Dag II,,135,8.9,2016,
229,Dead Presidents,R,119,6.9,1995,
230,The Grandmaster,PG-13,130,6.6,2013,73
231,Dauntless: The Battle of Midway,,98,3.1,2019,
232,Cast a Giant Shadow,Approved,146,6.3,1966,
233,A Very Long Engagement,R,133,7.6,2004,76
234,Coming Home,R,127,7.3,1978,61
235,The Men Who Stare at Goats,R,94,6.2,2009,54
236,Gallipoli,PG,110,7.4,1981,65
237,Land of Mine,R,100,7.8,2015,75
238,The Outpost,,,,(I,
239,To Have and Have Not,Not Rated,100,7.9,1944,
240,Two Mules for Sister Sara,GP,116,7.0,1970,62
241,Underground,Not Rated,167,8.1,1995,
242,Tears of the Sun,R,121,6.6,2003,48
243,Quel maledetto treno blindato,R,99,6.6,1978,
244,Jin ling shi san chai,R,146,7.6,2011,46
245,The Alamo,Passed,162,6.9,1960,
246,The Ottoman Lieutenant,R,106,6.6,2017,26
247,Bajirao Mastani,Not Rated,158,7.2,2015,
248,Ghost Army,,,,,
249,Stalag 17,Not Rated,120,8.0,1953,84
250,Aces High,PG,114,6.5,1976,
251,South Pacific,Approved,157,6.8,1958,
252,Act of Valor,R,110,6.5,2012,40
253,The Messenger: The Story of Joan of Arc,R,148,6.4,1999,54
254,Mission of Honor,Not Rated,107,5.9,2018,
255,A Soldier's Story,PG,101,7.2,1984,
256,Ashes in the Snow,,98,6.7,2018,42
257,Under the Shadow,PG-13,84,6.9,2016,84
258,Courage Mountain,PG,94,5.7,1990,
259,Tora! Tora! Tora!,G,144,7.5,1970,46
260,Two Women,Not Rated,101,7.8,1960,
261,Shock and Awe,R,90,6.1,2017,47
262,Captain America,PG-13,97,3.2,1990,
263,The Tin Drum,R,142,7.5,1979,63
264,Casualties of War,R,113,7.1,1989,75
265,Cross of Iron,R,119,7.5,1977,
266,Joint Security Area,Not Rated,110,7.8,2000,58
267,Henry V,PG-13,137,7.5,1989,83
268,The Wind that Shakes the Barley,Not Rated,127,7.5,2006,82
269,Windtalkers,R,134,6.1,2002,51
270,Slaughterhouse-Five,R,104,6.9,1972,66
271,Sergeant York,Passed,134,7.7,1941,
272,Frantz,PG-13,113,7.5,2016,73
273,Kagemusha,PG,162,8.0,1980,84
274,Phantom,R,98,5.9,2013,40
275,El fotógrafo de Mauthausen,TV-MA,110,6.7,2018,
276,Ivan's Childhood,Not Rated,84,8.1,1962,
277,"Duck, You Sucker",PG,138,7.7,1971,77
278,American Renegades,PG-13,106,5.4,2017,33
279,Testament of Youth,PG-13,129,7.3,2014,76
280,Hell Is for Heroes,Approved,90,6.9,1962,76
281,The Beguiled,R,105,7.2,1971,66
282,The Breadwinner,PG-13,94,7.7,2017,78
283,Destination Tokyo,Approved,135,7.1,1943,
284,Les confins du monde,Not Rated,103,6.4,2018,
285,Operation Mincemeat,,,,,
286,Kundun,PG-13,134,7.0,1997,74
287,Who Killed Captain Alex?,Not Rated,64,8.2,2010,
288,Revolt,R,87,5.2,2017,
289,The Man Who Would Be King,PG,129,7.8,1975,91
290,K-19: The Widowmaker,PG-13,138,6.7,2002,58
291,The Message,PG,177,8.2,1976,
292,Flyboys,PG-13,140,6.5,2006,47
293,Their Finest,R,117,6.8,2016,76
294,Pathfinder,R,99,5.4,2007,29
295,Murphy's War,GP,107,6.8,1971,
296,Courage Under Fire,R,116,6.6,1996,77
297,Michael Collins,R,133,7.2,1996,60
298,Into the White,R,104,7.2,2012,
299,The Nightingale,,,,,
300,Victory,PG,116,6.7,1981,57
301,Trautmann,,120,7.2,2018,
302,Sobibor,TV-MA,110,6.3,2018,
303,Gods and Generals,PG-13,219,6.4,2003,30
304,The King,,,,(I,
305,The Eagle Has Landed,PG,123,6.9,1976,61
306,The Young Lions,Approved,167,7.2,1958,
307,Private Benjamin,R,109,6.2,1980,59
308,The Crimson Blade,Approved,83,5.6,1963,
309,Private Peaceful,Not Rated,102,6.2,2012,51
310,Che: Part One,Not Rated,134,7.2,2008,
311,Red Cliff,R,148,7.4,2008,73
312,Captain Corelli's Mandolin,R,131,5.9,2001,36
313,The Great Battle,Not Rated,136,7.0,2018,
314,Coriolanus,R,123,6.1,2011,79
315,Memphis Belle,PG-13,107,6.9,1990,
316,Ironclad,R,121,6.1,2011,42
317,The Railway Man,R,116,7.1,2013,59
318,The Duellists,PG,100,7.4,1977,70
319,The Last Legion,PG-13,101,5.4,2007,37
320,Rebel in the Rye,PG-13,106,6.7,2017,46
321,Force 10 from Navarone,PG,118,6.4,1978,42
322,Lancaster Skies,,98,4.7,2019,
323,Johnny Got His Gun,R,111,7.9,1971,71
324,Wings,PG-13,144,7.5,1927,
325,Max,PG,111,6.7,2015,47
326,Ride with the Devil,R,138,6.7,1999,69
327,Rules of Engagement,R,128,6.4,2000,45
328,Waterloo,G,123,7.3,1970,
329,Persepolis,PG-13,96,8.0,2007,90
330,The General,Passed,67,8.1,1926,
331,Camp X-Ray,R,117,6.9,2014,54
332,Battle of the Bulge,Not Rated,167,6.8,1965,
333,The Sand Pebbles,PG-13,182,7.6,1966,
334,The Bridge at Remagen,R,115,6.7,1969,
335,Rock the Kasbah,R,106,5.5,2015,29
336,Duck Soup,Not Rated,69,7.8,1933,93
337,Good Kill,R,102,6.4,2014,63
338,The Great Raid,R,132,6.7,2005,48
339,To Be or Not to Be,Passed,99,8.3,1942,86
340,Megan Leavey,PG-13,116,7.1,2017,66
341,The Alamo,PG-13,137,6.0,2004,47
342,Hei tai yang 731,Not Rated,105,6.1,1988,
343,The Diary of Anne Frank,Approved,180,7.4,1959,59
344,Run Silent Run Deep,Approved,93,7.3,1958,
345,Salon Kitty,X,129,5.3,1976,
346,Churchill,PG,105,6.4,2017,44
347,War and Peace,PG,208,6.8,1956,
348,Operation Petticoat,Approved,124,7.3,1959,
349,Krigen,R,115,7.1,2015,81
350,The Wild Geese,R,134,6.8,1978,
351,Ithaca,PG,96,5.5,2015,36
352,The Fall of the Roman Empire,Approved,188,6.7,1964,
353,The Yellow Birds,R,94,5.7,2017,56
354,Ayla: The Daughter of War,,125,8.5,2017,
355,The Big Red One,R,113,7.1,1980,77
356,The Battle of Algiers,Not Rated,121,8.1,1966,96
357,Bitva za Sevastopol,,110,7.1,2015,
