,Movie Title,Certification,Runtime,Rating,Release Year,Metascore
236,Wonder,PG,113,8.0,2017,66
237,Murder on the Orient Express,PG-13,114,6.5,2017,52
238,The Report,R,119,7.2,2019,66
239,Promising Young Woman,,113,6.5,2020,74
240,Radioflash,Unrated,103,5.5,2019,34
241,Spenser Confidential,R,111,,2020,
242,Full Metal Jacket,R,116,8.3,1987,76
243,Polar,TV-MA,118,6.3,2019,19
244,The Girl with the Dragon Tattoo,R,158,7.8,2011,71
245,The Lord of the Rings: The Two Towers,PG-13,179,8.7,2002,87
246,The Lobster,R,119,7.2,2015,82
247,American History X,R,119,8.5,1998,62
248,Mother!,R,121,6.6,2017,75
249,Dirty Dancing,PG-13,100,7.0,1987,65
250,12 Angry Men,Not Rated,96,8.9,1957,96
251,Hidden Figures,PG,127,7.8,2016,74
252,Roma,R,135,7.7,2018,96
253,About Time,R,123,7.8,2013,55
254,12 Strong,R,130,6.5,2018,54
255,Troy,R,163,7.2,2004,56
256,Warrior,PG-13,140,8.2,2011,71
257,Eyes Wide Shut,R,159,7.4,1999,68
258,Man on Fire,R,146,7.7,2004,47
259,Mary Queen of Scots,R,124,6.3,2018,60
260,The Assistant,R,87,6.5,2019,77
261,Sorry We Missed You,,101,7.7,2019,79
262,300,R,117,7.6,2006,52
263,Mr. Jones,,141,6.9,2019,64
264,In the Tall Grass,TV-MA,101,5.4,2019,46
265,You Were Never Really Here,R,89,6.8,2017,84
266,Moonrise Kingdom,PG-13,94,7.8,2012,84
267,Running with the Devil,R,100,5.4,2019,42
268,8 Mile,R,110,7.1,2002,77
269,Heat,R,170,8.2,1995,76
270,Logan,R,137,8.1,2017,77
271,Me Before You,PG-13,106,7.4,2016,51
272,The Sound of Music,G,172,8.0,1965,63
273,Key Largo,Not Rated,100,7.8,1948,
274,Platoon,R,120,8.1,1986,92
275,Jackie Brown,R,154,7.5,1997,64
276,The Last Duel,,,,2020,
277,Willow,PG,126,7.3,1988,47
278,"Salò, or the 120 Days of Sodom",Not Rated,117,5.9,1975,
279,Climax,R,97,7.1,2018,67
280,Under the Silver Lake,R,139,6.5,2018,60
281,Trance,,170,7.5,2020,
282,Donnie Darko,R,113,8.0,2001,88
283,The Sandlot,PG,101,7.8,1993,55
284,The Aeronauts,PG-13,100,6.6,2019,60
285,Boogie Nights,R,155,7.9,1997,85
286,King Arthur: Legend of the Sword,PG-13,126,6.7,2017,41
287,Lawrence of Arabia,Approved,228,8.3,1962,100
288,Sicario,R,121,7.6,2015,82
289,Giant,G,201,7.7,1956,84
290,Triple Frontier,R,125,6.5,2019,61
291,Atonement,R,123,7.8,2007,85
292,Five Feet Apart,PG-13,116,7.2,2019,53
293,Boyz n the Hood,R,112,7.7,1991,76
294,Braveheart,R,178,8.3,1995,68
295,Drive,R,100,7.8,2011,78
296,Lion,PG-13,118,8.0,2016,69
297,Seberg,R,102,5.0,2019,54
298,Darkest Hour,PG-13,125,7.4,2017,75
299,Blue Is the Warmest Colour,NC-17,180,7.7,2013,88
300,The Mule,R,116,7.0,2018,58
301,Catch Me If You Can,PG-13,141,8.1,2002,75
302,Widows,R,129,6.9,2018,84
303,Bird Box,R,124,6.6,2018,51
304,Unforgiven,R,130,8.2,1992,85
305,Jarhead,R,125,7.0,2005,58
306,There Will Be Blood,R,158,8.2,2007,93
307,The Hummingbird Project,R,111,6.2,2018,58
308,Bad Times at the El Royale,R,141,7.1,2018,60
309,Walk the Line,PG-13,136,7.8,2005,72
310,Lady and the Tramp,PG,103,6.3,2019,48
311,Lost in Translation,R,102,7.7,2003,89
312,The Lovely Bones,PG-13,135,6.7,2009,42
313,First Man,PG-13,141,7.3,2018,84
314,Freaks,R,105,6.7,2018,63
315,Queen of Katwe,PG,124,7.4,2016,73
316,Slumdog Millionaire,R,120,8.0,2008,86
317,Looper,R,113,7.4,2012,84
318,Pan's Labyrinth,R,118,8.2,2006,98
319,The Patriot,R,165,7.2,2000,63
320,Serenity,R,106,5.3,2019,37
321,San Andreas,PG-13,114,6.0,2015,43
322,Spotlight,R,129,8.1,2015,93
323,The Twilight Saga: Breaking Dawn - Part 2,PG-13,115,5.5,2012,52
324,The Nightingale,R,136,7.3,2018,77
325,American Hustle,R,138,7.2,2013,90
326,Legend,R,132,6.9,2015,55
327,Argo,R,120,7.7,2012,86
328,The Rhythm Section,R,109,5.3,2020,45
329,Burlesque,PG-13,119,6.4,2010,47
330,Night Hunter,R,98,5.8,2018,31
331,Fifty Shades Freed,R,105,4.5,2018,31
332,Ratatouille,G,111,8.0,2007,96
333,Cold Pursuit,R,119,6.2,2019,57
334,Sense and Sensibility,PG,136,7.6,1995,84
335,The Truman Show,PG,103,8.1,1998,90
336,The Accountant,R,128,7.3,2016,51
337,Immortals,R,110,6.0,2011,46
338,The Room,,100,6.0,2019,
339,The Ballad of Lefty Brown,R,111,6.3,2017,64
340,"Where'd You Go, Bernadette",PG-13,109,6.5,2019,51
341,Phantom Thread,R,130,7.5,2017,90
342,The Social Network,PG-13,120,7.7,2010,95
343,Passengers,PG-13,116,7.0,2016,41
344,Under the Skin,R,108,6.3,2013,78
345,Tombstone,R,130,7.8,1993,50
346,Force Majeure,R,120,7.3,2014,87
347,The Kindness of Strangers,,112,5.4,2019,32
348,The House That Jack Built,R,152,6.8,2018,42
349,Black and Blue,R,108,6.2,2019,54
350,Corpus Christi,,115,7.7,2019,71
351,Terms of Endearment,PG,132,7.4,1983,79
352,Late Night,R,102,6.5,2019,70
353,Robin Hood: Prince of Thieves,PG-13,143,6.9,1991,51
354,Cinderella,PG,105,6.9,2015,67
355,Fargo,R,98,8.1,1996,85
356,Black Hawk Down,R,144,7.7,2001,74
357,Silver Linings Playbook,R,122,7.7,2012,81
358,Fast Times at Ridgemont High,R,90,7.2,1982,67
359,Emma,PG,120,6.6,1996,66
360,All Ladies Do It,Not Rated,93,5.3,1992,
361,Les Misérables,R,104,7.8,2019,78
