,Movie Title,Certification,Runtime,Rating,Release Year,Metascore
127,Body and Soul,Approved,104,7.6,1947,
128,He Walked by Night,Approved,79,7.2,1948,
129,The Damned Don't Cry,Approved,103,7.2,1950,
130,Hell's Half Acre,Approved,90,6.3,1954,
131,Nightmare,Approved,81,6.4,1942,
132,The Big Combo,Not Rated,87,7.4,1955,
133,Where the Sidewalk Ends,Not Rated,95,7.6,1950,
134,The Strange Woman,Approved,100,6.7,1946,
135,Too Late for Tears,Not Rated,99,7.3,1949,
136,The Mob,Approved,87,7.0,1951,
137,They Live by Night,Passed,95,7.5,1948,
138,The Narrow Margin,Approved,71,7.7,1952,
139,Confidential Report,Not Rated,93,7.3,1955,
140,Ministry of Fear,Not Rated,86,7.2,1944,
141,Dishonored Lady,Approved,85,6.5,1947,
142,On Dangerous Ground,Approved,82,7.3,1951,
143,Kansas City Confidential,Not Rated,99,7.4,1952,
144,Manhandled,Approved,97,6.7,1949,
145,The Spider Woman,Approved,63,7.1,1943,
146,The Glass Key,Not Rated,85,7.1,1942,
147,The Big Night,Approved,75,6.4,1951,
148,Another Man's Poison,,90,6.9,1951,
149,Marked Woman,Approved,96,7.2,1937,
150,Fourteen Hours,Approved,92,7.1,1951,
151,Phone Call from a Stranger,,105,7.0,1952,
152,The Set-Up,Approved,73,7.9,1949,
153,Sherlock Holmes and the Voice of Terror,Passed,65,6.6,1942,
154,They Drive by Night,Approved,95,7.3,1940,
155,Act of Violence,Passed,82,7.5,1949,
156,Terror by Night,Approved,60,6.9,1946,
157,Cloak and Dagger,Approved,106,6.6,1946,
158,The Dark Corner,Passed,99,7.2,1946,
159,Thieves' Highway,Not Rated,94,7.6,1949,
160,Phantom Lady,Not Rated,87,7.2,1944,
161,I Became a Criminal,Approved,78,7.2,1947,
162,Lady in the Lake,Approved,105,6.6,1946,
163,The Blue Gardenia,Not Rated,90,6.9,1953,
164,M,Not Rated,88,6.8,1951,
165,While the City Sleeps,Not Rated,100,7.0,1956,
166,Secret Beyond the Door...,Not Rated,99,6.8,1947,
167,His Kind of Woman,Approved,120,7.1,1951,
168,Conflict,Passed,86,7.2,1945,
169,Fallen Angel,Approved,98,7.1,1945,
170,Larceny,Approved,89,7.1,1948,
171,Flamingo Road,Approved,94,7.0,1949,
172,The Window,Approved,73,7.4,1949,
173,Black Legion,Passed,83,7.0,1937,
174,The Prowler,Approved,92,7.2,1951,
175,Pitfall,Not Rated,86,7.2,1948,
176,They Won't Believe Me,Approved,95,7.2,1947,
177,Flight to Nowhere,Approved,79,4.3,1946,
178,No Man's Woman,Approved,70,6.3,1955,
179,The Dark Mirror,Not Rated,85,7.1,1946,
180,Framed,Approved,82,7.0,1947,
