,Movie Title,Certification,Runtime,Rating,Release Year,Metascore
305,Terminal,Not Rated,95,5.3,2018,27
306,A Time to Kill,R,149,7.5,1996,54
307,Joker 2,,,,,
308,Perfume: The Story of a Murderer,R,147,7.5,2006,56
309,Kick-Ass 2,R,103,6.5,2013,41
310,The Bling Ring,R,90,5.6,2013,66
311,The Girl with the Dragon Tattoo,R,152,7.8,2009,76
312,2 Fast 2 Furious,PG-13,107,5.9,2003,38
313,Death Note,TV-MA,101,4.5,2017,43
314,CHIPS,R,100,6.0,2017,28
315,Con Air,R,115,6.9,1997,52
316,Heartbreakers,PG-13,123,6.2,2001,47
317,The Italian Job,PG-13,111,7.0,2003,68
318,Buffalo '66,R,110,7.5,1998,68
319,Donnie Brasco,R,127,7.7,1997,76
320,Sin City: A Dame to Kill For,R,102,6.5,2014,46
321,Horrible Bosses,R,98,6.9,2011,57
322,Takers,PG-13,107,6.2,2010,45
323,The Best Offer,R,131,7.8,2013,49
324,Wyatt Earp,PG-13,191,6.7,1994,47
325,Adventures in Babysitting,PG-13,102,6.9,1987,45
326,Bad Samaritan,R,110,6.4,2018,42
327,Red Notice,,,,2020,
328,Blue Story,,91,5.5,2019,
329,Gone Baby Gone,R,114,7.6,2007,72
330,The Tax Collector,,,,2020,
331,Dog Day Afternoon,R,125,8.0,1975,86
332,Sherlock Holmes: A Game of Shadows,PG-13,129,7.5,2011,48
333,The Boondock Saints,R,108,7.8,1999,44
334,The Bone Collector,R,118,6.7,1999,45
335,To Die For,R,106,6.8,1995,86
336,22 July,R,143,6.7,2018,69
337,Bottle Rocket,R,91,7.0,1996,66
338,The Rainmaker,PG-13,135,7.2,1997,72
339,The Girl Next Door,R,91,6.6,2007,29
340,Elle,R,130,7.1,2016,89
341,RED,PG-13,111,7.0,2010,60
342,The Outsider,TV-MA,120,6.3,2018,30
343,Rounders,R,121,7.3,1998,54
344,Awake,Not Rated,92,4.9,2019,
345,Chappie,R,120,6.8,2015,41
346,The Judge,R,141,7.4,2014,48
347,Destroyer,R,121,6.2,2018,62
348,Hotel Artemis,R,94,6.0,2018,58
349,Holmes & Watson,PG-13,90,3.8,2018,24
350,Dolemite,R,90,5.8,1975,67
351,Lady Vengeance,R,115,7.6,2005,75
352,Andhadhun,Not Rated,139,8.3,2018,
353,Beats,,101,7.2,2019,75
354,Killer Joe,R,102,6.7,2011,62
355,Body Heat,R,113,7.4,1981,77
356,Deja Vu,PG-13,126,7.0,2006,59
357,Patriots Day,R,133,7.4,2016,69
358,Burn After Reading,R,96,7.0,2008,63
359,The Heat,R,117,6.6,2013,60
360,Witness,R,112,7.4,1985,76
361,Need for Speed,PG-13,132,6.5,2014,39
362,Austin Powers in Goldmember,PG-13,94,6.2,2002,62
363,Fracture,R,113,7.2,2007,68
364,American Gigolo,R,117,6.2,1980,57
365,London Fields,R,118,4.3,2018,16
366,Space Jam 2,,,,2021,
367,Kung Fury 2,,,,,
368,Tower Heist,PG-13,104,6.2,2011,59
369,Border,R,110,7.0,2018,75
370,The King of Comedy,PG,109,7.8,1982,73
371,Daredevil,PG-13,103,5.3,2003,42
372,Sherlock Holmes 3,,,,2021,
