,Movie Title,Certification,Runtime,Rating,Release Year,Metascore
249,Dabangg 3,Not Rated,160,3.5,2019,
250,The Hitman's Bodyguard,R,118,6.9,2017,47
251,Constantine,R,121,7.0,2005,50
252,Dr. No,PG,110,7.3,1962,78
253,Gone in 60 Seconds,PG-13,118,6.5,2000,35
254,Indiana Jones and the Kingdom of the Crystal Skull,PG-13,122,6.1,2008,65
255,Lucy,R,89,6.4,2014,61
256,Die Hard,R,132,8.2,1988,72
257,Harry Potter and the Order of the Phoenix,PG-13,138,7.5,2007,71
258,American Sniper,R,133,7.3,2014,72
259,Furious 6,PG-13,130,7.1,2013,61
260,Bacurau,,131,7.8,2019,74
261,Masters of the Universe,,,,,
262,Transformers,PG-13,144,7.0,2007,61
263,Starship Troopers,R,129,7.2,1997,51
264,The Fifth Element,PG-13,126,7.7,1997,52
265,Apocalypto,R,139,7.8,2006,68
266,The Hunger Games: Mockingjay - Part 2,PG-13,137,6.5,2015,65
267,Skyscraper,PG-13,102,5.8,2018,51
268,Dragonball Evolution,PG,85,2.5,2009,45
269,Predator,R,107,7.8,1987,45
270,World War Z,PG-13,116,7.0,2013,63
271,Harry Potter and the Half-Blood Prince,PG,153,7.6,2009,78
272,Disturbing the Peace,R,91,3.0,2020,34
273,Furious 7,PG-13,137,7.2,2015,67
274,Total Recall,R,113,7.5,1990,57
275,Point Break,R,122,7.3,1991,58
276,Captain America: The Winter Soldier,PG-13,136,7.7,2014,70
277,Dirty Harry,R,102,7.7,1971,90
278,Incredibles 2,PG,118,7.6,2018,80
279,The Mummy,PG-13,124,7.0,1999,48
280,Kill Bill: Vol. 2,R,137,8.0,2004,83
281,The Incredibles,PG,115,8.0,2004,90
282,Uncharted,,,,2021,
283,Seven Samurai,Not Rated,207,8.6,1954,98
284,Atomic Blonde,R,115,6.7,2017,63
285,How to Train Your Dragon: The Hidden World,PG,104,7.5,2019,71
286,Mission: Impossible - Rogue Nation,PG-13,131,7.4,2015,75
287,My Spy,PG-13,99,5.3,2020,
288,Hot Fuzz,R,121,7.8,2007,81
289,Batman & Robin,PG-13,125,3.7,1997,28
290,Bright,TV-MA,117,6.3,2017,29
291,Hancock,PG-13,92,6.4,2008,49
292,Game Night,R,100,6.9,2018,66
293,X-Men Origins: Wolverine,PG-13,107,6.6,2009,40
294,District 9,R,112,7.9,2009,81
295,Ant-Man and the Wasp,PG-13,118,7.1,2018,70
296,The Fate of the Furious,PG-13,136,6.7,2017,56
297,Death Proof,Not Rated,113,7.0,2007,
298,Sucker Punch,PG-13,110,6.0,2011,33
299,The Meg,PG-13,113,5.7,2018,46
300,Total Recall,PG-13,118,6.3,2012,43
301,In the Heart of the Sea,PG-13,122,6.9,2015,47
302,Hollow Man,R,112,5.8,2000,24
303,The Command,PG-13,117,6.6,2018,55
304,GoldenEye,PG-13,130,7.2,1995,65
305,Dragged Across Concrete,R,159,7.0,2018,60
306,Sicario: Day of the Soldado,R,122,7.1,2018,61
307,Conan the Barbarian,R,113,5.2,2011,36
308,The Fast and the Furious: Tokyo Drift,PG-13,104,6.0,2006,45
309,Terminator 3: Rise of the Machines,R,109,6.3,2003,66
310,In Time,PG-13,109,6.7,2011,53
311,Godzilla,PG-13,123,6.4,2014,62
312,Men in Black,PG-13,98,7.3,1997,71
313,Pride and Prejudice and Zombies,PG-13,108,5.8,2016,45
314,X: First Class,PG-13,131,7.7,2011,65
315,Masters of the Universe,PG,106,5.4,1987,35
316,Iron Man 2,PG-13,124,7.0,2010,57
317,The Book of Eli,R,118,6.9,2010,53
318,Everest,PG-13,121,7.1,2015,64
319,War for the Planet of the Apes,PG-13,140,7.4,2017,82
320,Tomb Raider,PG-13,119,6.3,2018,48
321,Lone Survivor,R,121,7.5,2013,60
322,V for Vendetta,R,132,8.2,2005,62
323,Pearl Harbor,PG-13,183,6.2,2001,44
324,Sherlock Holmes,PG-13,128,7.6,2009,57
325,Snow White and the Huntsman,PG-13,127,6.1,2012,57
326,T-34,TV-14,139,6.5,2018,
327,Escape from New York,R,99,7.2,1981,76
328,Blade,R,120,7.1,1998,45
329,King Kong,PG-13,187,7.2,2005,81
330,The Lego Movie 2: The Second Part,PG,107,6.6,2019,65
331,Mission: Impossible,PG-13,110,7.1,1996,59
332,TRON: Legacy,PG,125,6.8,2010,49
333,Den of Thieves,R,140,7.0,2018,49
334,I Saw the Devil,Not Rated,144,7.8,2010,67
335,Robin Hood,PG-13,116,5.3,2018,32
336,Hansel & Gretel: Witch Hunters,R,88,6.1,2013,23
337,Cloud Atlas,R,172,7.4,2012,55
338,The Rocketeer,PG,108,6.5,1991,61
339,Hercules,PG-13,98,6.0,2014,47
340,Taken,PG-13,90,7.8,2008,51
341,The Recall,R,90,4.5,2017,
342,Guardians of the Galaxy Vol. 3,,,,2021,
343,Hanna,PG-13,111,6.8,2011,65
344,Power Rangers,PG-13,124,5.9,2017,44
345,The Nice Guys,R,116,7.4,2016,70
346,The Chronicles of Riddick,R,119,6.7,2004,38
347,Terminator Salvation,PG-13,115,6.5,2009,49
348,Shooter,R,124,7.2,2007,53
349,Thor: The Dark World,PG-13,112,6.9,2013,54
350,Mile 22,R,94,6.1,2018,38
351,Batman Returns,PG-13,126,7.0,1992,68
352,True Lies,R,141,7.2,1994,63
353,Stuber,R,93,6.1,2019,42
354,Green Lantern,PG-13,114,5.5,2011,39
355,Independence Day,PG-13,145,7.0,1996,59
356,The Matrix Revolutions,R,129,6.7,2003,47
357,Ant-Man,PG-13,117,7.3,2015,64
358,Mafia: Chapter 1,,113,6.8,2020,
359,The Girl in the Spider's Web,R,115,6.1,2018,43
360,The Legend of Tarzan,PG-13,110,6.2,2016,44
361,Mad Max,R,88,6.9,1979,73
362,The Last of the Mohicans,R,112,7.7,1992,76
363,Pirates of the Caribbean: Dead Man's Chest,PG-13,151,7.3,2006,53
364,Fast Five,PG-13,130,7.3,2011,66
365,Rampage,PG-13,107,6.1,2018,45
366,Face/Off,R,138,7.3,1997,82
367,The Hunger Games: Mockingjay - Part 1,PG-13,123,6.6,2014,64
368,The Last Airbender,PG,103,4.1,2010,20
369,2012,PG-13,158,5.8,2009,49
370,From Russia with Love,PG,115,7.4,1963,85
371,The Tourist,PG-13,103,6.0,2010,37
372,White House Down,PG-13,131,6.4,2013,52
373,Layer Cake,R,105,7.3,2004,73
374,Spider-Man 3,PG-13,139,6.2,2007,59
375,The First Purge,R,98,5.1,2018,54
376,Only the Brave,PG-13,134,7.7,2017,72
