,Movie Title,Certification,Runtime,Rating,Release Year,Metascore
237,Harry Potter and the Half-Blood Prince,PG,153,7.6,2009,78
238,Furious 7,PG-13,137,7.2,2015,67
239,Captain America: The Winter Soldier,PG-13,136,7.7,2014,70
240,Galaxy Quest,PG,102,7.3,1999,70
241,Harry Potter and the Deathly Hallows: Part 1,PG-13,146,7.7,2010,65
242,Incredibles 2,PG,118,7.6,2018,80
243,The Mummy,PG-13,124,7.0,1999,48
244,Prometheus,R,124,7.0,2012,64
245,Spartacus,PG-13,197,7.9,1960,87
246,The Hobbit: The Battle of the Five Armies,PG-13,144,7.4,2014,59
247,Up,PG,96,8.2,2009,88
248,The Incredibles,PG,115,8.0,2004,90
249,Uncharted,,,,2021,
250,Seven Samurai,Not Rated,207,8.6,1954,98
251,Fantastic Beasts and Where to Find Them,PG-13,132,7.3,2016,66
252,How to Train Your Dragon: The Hidden World,PG,104,7.5,2019,71
253,Mission: Impossible - Rogue Nation,PG-13,131,7.4,2015,75
254,Finding Nemo,G,100,8.1,2003,90
255,"Monsters, Inc.",G,92,8.0,2001,79
256,Sky High,PG,100,6.2,2005,62
257,Bill & Ted's Excellent Adventure,PG,90,6.9,1989,44
258,X-Men Origins: Wolverine,PG-13,107,6.6,2009,40
259,Ant-Man and the Wasp,PG-13,118,7.1,2018,70
260,The Fate of the Furious,PG-13,136,6.7,2017,56
261,Sucker Punch,PG-13,110,6.0,2011,33
262,Back to the Future Part II,PG,108,7.8,1989,57
263,Total Recall,PG-13,118,6.3,2012,43
264,In the Heart of the Sea,PG-13,122,6.9,2015,47
265,Missing Link,PG,93,6.7,2019,68
266,Scooby-Doo,PG,86,5.0,2002,35
267,GoldenEye,PG-13,130,7.2,1995,65
268,Conan the Barbarian,R,113,5.2,2011,36
269,Godzilla,PG-13,123,6.4,2014,62
270,Fantastic Mr. Fox,PG,87,7.8,2009,83
271,Men in Black,PG-13,98,7.3,1997,71
272,Idiocracy,R,84,6.6,2006,66
273,X: First Class,PG-13,131,7.7,2011,65
274,Masters of the Universe,PG,106,5.4,1987,35
275,Iron Man 2,PG-13,124,7.0,2010,57
276,Cast Away,PG-13,143,7.8,2000,73
277,The Book of Eli,R,118,6.9,2010,53
278,Everest,PG-13,121,7.1,2015,64
279,Castle in the Sky,PG,125,8.0,1986,78
280,Apollo 13,PG,140,7.6,1995,77
281,War of the Worlds,PG-13,116,6.5,2005,73
282,Big Fish,PG-13,125,8.0,2003,58
283,War for the Planet of the Apes,PG-13,140,7.4,2017,82
284,Tomb Raider,PG-13,119,6.3,2018,48
285,Night at the Museum,PG,108,6.4,2006,48
286,Hercules,G,93,7.3,1997,74
287,The Hobbit: The Desolation of Smaug,PG-13,161,7.8,2013,66
288,Sherlock Holmes,PG-13,128,7.6,2009,57
289,Snow White and the Huntsman,PG-13,127,6.1,2012,57
290,Chef,R,114,7.3,2014,68
291,The Green Inferno,R,100,5.3,2013,38
292,Escape from New York,R,99,7.2,1981,76
293,The Babysitter,TV-MA,85,6.3,2017,
294,King Kong,PG-13,187,7.2,2005,81
295,The Lego Movie 2: The Second Part,PG,107,6.6,2019,65
296,Mission: Impossible,PG-13,110,7.1,1996,59
297,Soul,,,,2020,
298,Princess Mononoke,PG-13,134,8.4,1997,76
299,TRON: Legacy,PG,125,6.8,2010,49
300,Robin Hood,PG-13,116,5.3,2018,32
301,The Rocketeer,PG,108,6.5,1991,61
302,Howl's Moving Castle,PG,119,8.2,2004,80
303,The Princess and the Frog,G,97,7.1,2009,73
304,Ralph Breaks the Internet,PG,112,7.1,2018,71
305,Hercules,PG-13,98,6.0,2014,47
306,Guardians of the Galaxy Vol. 3,,,,2021,
307,Power Rangers,PG-13,124,5.9,2017,44
308,The Chronicles of Riddick,R,119,6.7,2004,38
309,The SpongeBob Movie: Sponge on the Run,,,,2020,
310,Toy Story 2,G,92,7.9,1999,88
311,Return to Oz,PG,113,6.7,1985,42
312,Thor: The Dark World,PG-13,112,6.9,2013,54
313,Peter Pan,PG,113,6.8,2003,64
314,WALL·E,G,98,8.4,2008,95
315,Spaceballs,PG,96,7.1,1987,46
316,Back to the Future Part III,PG,118,7.4,1990,55
317,Super Mario Bros.,PG,104,4.0,1993,
318,Green Lantern,PG-13,114,5.5,2011,39
319,Papillon,R,133,7.2,2017,51
320,Independence Day,PG-13,145,7.0,1996,59
321,The Angry Birds Movie 2,PG,97,6.4,2019,60
322,Ant-Man,PG-13,117,7.3,2015,64
323,Nerve,PG-13,96,6.5,2016,58
324,The NeverEnding Story,PG,102,7.4,1984,46
325,The Great Escape,Not Rated,172,8.2,1963,87
326,Austin Powers: International Man of Mystery,PG-13,89,7.0,1997,51
327,The Legend of Tarzan,PG-13,110,6.2,2016,44
328,Mad Max,R,88,6.9,1979,73
329,The Last of the Mohicans,R,112,7.7,1992,76
330,Kiki's Delivery Service,G,103,7.9,1989,83
331,Pirates of the Caribbean: Dead Man's Chest,PG-13,151,7.3,2006,53
332,Fast Five,PG-13,130,7.3,2011,66
333,Dumbo,PG,112,6.3,2019,51
334,Rampage,PG-13,107,6.1,2018,45
335,The Hunger Games: Mockingjay - Part 1,PG-13,123,6.6,2014,64
336,Monty Python and the Holy Grail,PG,91,8.2,1975,93
337,Deliverance,R,109,7.7,1972,82
338,The Last Airbender,PG,103,4.1,2010,20
339,2012,PG-13,158,5.8,2009,49
340,From Russia with Love,PG,115,7.4,1963,85
341,The Tourist,PG-13,103,6.0,2010,37
342,Thelma & Louise,R,130,7.5,1991,88
343,Percy Jackson: Sea of Monsters,PG,106,5.8,2013,39
344,A Bug's Life,G,95,7.2,1998,77
345,Peter Rabbit 2: The Runaway,PG,,,2020,
346,Blood Diamond,R,143,8.0,2006,64
347,The World Is Not Enough,PG-13,128,6.4,1999,57
348,The Hunt for Red October,PG,135,7.6,1990,58
349,Gods of Egypt,PG-13,127,5.4,2016,25
350,Alice in Wonderland,PG,108,6.4,2010,53
351,Labyrinth,PG,101,7.4,1986,50
352,Ender's Game,PG-13,114,6.6,2013,51
353,Cold Mountain,R,154,7.2,2003,73
354,Life of Pi,PG,127,7.9,2012,79
355,Riddick,R,119,6.4,2013,49
356,Who Framed Roger Rabbit,PG,104,7.7,1988,83
357,I Am Legend,PG-13,101,7.2,2007,65
358,Pirates of the Caribbean: On Stranger Tides,PG-13,136,6.6,2011,45
359,The Golden Compass,PG-13,113,6.1,2007,51
360,Stargate,PG-13,116,7.1,1994,42
361,The Parent Trap,PG,128,6.5,1998,64
362,Legend,PG,94,6.5,1985,30
363,Assassin's Creed,PG-13,115,5.7,2016,36
364,Oblivion,PG-13,124,7.0,2013,54
365,Mission: Impossible II,PG-13,123,6.1,2000,59
366,Doom: Annihilation,R,96,3.6,2019,
367,Fantastic Four,PG-13,100,4.3,2015,27
368,Trolls,PG,92,6.5,2016,56
369,Armageddon,PG-13,151,6.7,1998,42
370,Big Hero 6,PG,102,7.8,2014,74
371,Die Another Day,PG-13,133,6.1,2002,56
372,The Jungle Book,PG,106,7.4,2016,77
373,Highlander,R,116,7.1,1986,24
374,First Blood,R,93,7.7,1982,61
375,The Mask of Zorro,PG-13,136,6.7,1998,63
376,Jupiter Ascending,PG-13,127,5.3,2015,40
377,Waterworld,PG-13,135,6.2,1995,56
378,Brave,PG,93,7.1,2012,69
379,The Beach,R,119,6.7,2000,43
380,X-Men: Days of Future Past,PG-13,132,8.0,2014,75
381,Kick-Ass,R,117,7.6,2010,66
382,Crocodile Dundee,PG-13,97,6.6,1986,62
383,The Life Aquatic with Steve Zissou,R,119,7.3,2004,62
384,Pirates of the Caribbean: At World's End,PG-13,169,7.1,2007,50
385,Kingdom of Heaven,R,144,7.2,2005,63
386,The Blue Lagoon,R,104,5.8,1980,31
387,The Incredible Hulk,PG-13,112,6.7,2008,61
388,"O Brother, Where Art Thou?",PG-13,107,7.7,2000,69
389,Clash of the Titans,PG-13,106,5.8,2010,39
390,Star Trek: Nemesis,PG-13,116,6.4,2002,51
391,Superman,PG,143,7.3,1978,80
392,Escape from L.A.,R,101,5.7,1996,54
393,Snake Eyes,,,,2020,
394,Holes,PG,117,7.0,2003,71
395,The Twilight Saga: New Moon,PG-13,130,4.7,2009,44
396,The Lost World: Jurassic Park,PG-13,129,6.6,1997,59
397,The Day After Tomorrow,PG-13,124,6.4,2004,47
