,Movie Title,Certification,Runtime,Rating,Release Year,Metascore
128,Under the Skin,R,108,6.3,2013,78
129,Divergent,PG-13,139,6.7,2014,48
130,My Hero Academia: Heroes Rising,PG-13,104,7.9,2019,
131,In the Shadow of the Moon,TV-MA,115,6.2,2019,48
132,Edge of Tomorrow,PG-13,113,7.9,2014,71
133,The Island,PG-13,136,6.8,2005,50
134,The Thing,R,109,8.1,1982,57
135,Alien: Covenant,R,122,6.4,2017,65
136,Jurassic World,PG-13,124,7.0,2015,59
137,Star Wars: Episode III - Revenge of the Sith,PG-13,140,7.5,2005,68
138,High Life,R,113,5.9,2018,77
139,Teenage Mutant Ninja Turtles,PG,93,6.8,1990,51
140,Star Wars: Episode V - The Empire Strikes Back,PG,124,8.7,1980,82
141,Star Wars: Episode II - Attack of the Clones,PG,142,6.5,2002,54
142,Artemis Fowl,PG,,,2020,
143,Captain America: Civil War,PG-13,147,7.8,2016,75
144,28 Days Later...,R,113,7.6,2002,73
145,X-Men,PG-13,104,7.4,2000,64
146,Overlord,R,110,6.6,2018,60
147,E.T. the Extra-Terrestrial,PG,115,7.8,1982,91
148,Valerian and the City of a Thousand Planets,PG-13,137,6.5,2017,51
149,Terminator Genisys,PG-13,126,6.4,2015,38
150,Kong: Skull Island,PG-13,118,6.6,2017,62
151,The Predator,R,107,5.4,2018,48
152,Mortal Engines,PG-13,128,6.1,2018,44
153,I Am Mother,TV-14,113,6.8,2019,64
154,The Butterfly Effect,R,113,7.6,2004,30
155,Space Jam,PG,88,6.4,1996,59
156,Lucy,R,89,6.4,2014,61
157,Bacurau,,131,7.8,2019,74
158,Life,R,104,6.6,2017,54
159,Masters of the Universe,,,,,
160,Transformers,PG-13,144,7.0,2007,61
161,Isle of Dogs,PG-13,101,7.9,2018,82
162,Starship Troopers,R,129,7.2,1997,51
163,The Fifth Element,PG-13,126,7.7,1997,52
164,Infinite,,,,2020,
165,Cloverfield,PG-13,85,7.0,2008,64
166,The Hunger Games: Mockingjay - Part 2,PG-13,137,6.5,2015,65
167,Dragonball Evolution,PG,85,2.5,2009,45
168,Predator,R,107,7.8,1987,45
169,World War Z,PG-13,116,7.0,2013,63
170,Total Recall,R,113,7.5,1990,57
171,Captain America: The Winter Soldier,PG-13,136,7.7,2014,70
172,Galaxy Quest,PG,102,7.3,1999,70
173,Incredibles 2,PG,118,7.6,2018,80
174,Prometheus,R,124,7.0,2012,64
175,12 Monkeys,R,129,8.0,1995,74
176,Batman & Robin,PG-13,125,3.7,1997,28
177,Bright,TV-MA,117,6.3,2017,29
178,Sky High,PG,100,6.2,2005,62
179,Bill & Ted's Excellent Adventure,PG,90,6.9,1989,44
180,X-Men Origins: Wolverine,PG-13,107,6.6,2009,40
181,District 9,R,112,7.9,2009,81
182,Ant-Man and the Wasp,PG-13,118,7.1,2018,70
183,The Bad Batch,R,118,5.3,2016,62
184,The Meg,PG-13,113,5.7,2018,46
185,Back to the Future Part II,PG,108,7.8,1989,57
186,Total Recall,PG-13,118,6.3,2012,43
187,Lucy in the Sky,R,124,4.7,2019,36
188,Hollow Man,R,112,5.8,2000,24
189,10 Cloverfield Lane,PG-13,103,7.2,2016,76
190,Stalker,Not Rated,162,8.2,1979,
191,Terminator 3: Rise of the Machines,R,109,6.3,2003,66
192,In Time,PG-13,109,6.7,2011,53
193,Godzilla,PG-13,123,6.4,2014,62
194,Men in Black,PG-13,98,7.3,1997,71
195,Snatchers,R,96,5.4,2019,
196,Idiocracy,R,84,6.6,2006,66
197,X: First Class,PG-13,131,7.7,2011,65
198,Masters of the Universe,PG,106,5.4,1987,35
199,Iron Man 2,PG-13,124,7.0,2010,57
200,Rabid,Not Rated,107,5.1,2019,43
201,Castle in the Sky,PG,125,8.0,1986,78
202,War of the Worlds,PG-13,116,6.5,2005,73
203,War for the Planet of the Apes,PG-13,140,7.4,2017,82
204,V for Vendetta,R,132,8.2,2005,62
205,A Cure for Wellness,R,146,6.4,2016,47
206,Sorry to Bother You,R,112,6.9,2018,80
207,Escape from New York,R,99,7.2,1981,76
208,Blade,R,120,7.1,1998,45
209,Alien Outbreak,,84,3.4,2020,
210,Soul,,,,2020,
211,TRON: Legacy,PG,125,6.8,2010,49
212,Child's Play,R,90,5.8,2019,48
213,Cloud Atlas,R,172,7.4,2012,55
214,The Rocketeer,PG,108,6.5,1991,61
215,Downsizing,R,135,5.7,2017,63
216,Gravity,PG-13,91,7.7,2013,96
217,The Recall,R,90,4.5,2017,
218,Guardians of the Galaxy Vol. 3,,,,2021,
219,Event Horizon,R,96,6.7,1997,35
220,Power Rangers,PG-13,124,5.9,2017,44
221,The Chronicles of Riddick,R,119,6.7,2004,38
222,Terminator Salvation,PG-13,115,6.5,2009,49
223,Mars Attacks!,PG-13,106,6.3,1996,52
224,WALL·E,G,98,8.4,2008,95
225,Spaceballs,PG,96,7.1,1987,46
226,Weird Science,PG-13,94,6.6,1985,46
227,Back to the Future Part III,PG,118,7.4,1990,55
228,Super Mario Bros.,PG,104,4.0,1993,
229,Green Lantern,PG-13,114,5.5,2011,39
230,Independence Day,PG-13,145,7.0,1996,59
231,The Matrix Revolutions,R,129,6.7,2003,47
232,Ant-Man,PG-13,117,7.3,2015,64
233,WarGames,PG,114,7.1,1983,77
234,Mad Max,R,88,6.9,1979,73
235,Moon,R,97,7.9,2009,67
236,Rampage,PG-13,107,6.1,2018,45
237,Face/Off,R,138,7.3,1997,82
238,Little Joe,Not Rated,105,5.9,2019,59
239,The Hunger Games: Mockingjay - Part 1,PG-13,123,6.6,2014,64
240,2012,PG-13,158,5.8,2009,49
241,The Circle,PG-13,110,5.3,2017,43
242,Spider-Man 3,PG-13,139,6.2,2007,59
243,The First Purge,R,98,5.1,2018,54
244,Captive State,PG-13,109,6.0,2019,54
245,Logan's Run,PG,119,6.8,1976,53
246,Ghost in the Shell,PG-13,107,6.3,2017,52
247,Ender's Game,PG-13,114,6.6,2013,51
248,Ghostbusters II,PG,108,6.6,1989,56
249,Riddick,R,119,6.4,2013,49
250,I Am Legend,PG-13,101,7.2,2007,65
251,Predestination,R,97,7.5,2014,69
252,RoboCop,R,102,7.5,1987,67
253,Stargate,PG-13,116,7.1,1994,42
254,Ghostbusters,PG-13,116,5.2,2016,60
255,Assassin's Creed,PG-13,115,5.7,2016,36
256,Oblivion,PG-13,124,7.0,2013,54
257,Doom: Annihilation,R,96,3.6,2019,
258,The Running Man,R,101,6.7,1987,45
259,Fantastic Four,PG-13,100,4.3,2015,27
260,Pitch Black,R,109,7.1,2000,49
261,Light of My Life,R,119,6.6,2019,67
262,Armageddon,PG-13,151,6.7,1998,42
263,Big Hero 6,PG,102,7.8,2014,74
264,Jupiter Ascending,PG-13,127,5.3,2015,40
265,Waterworld,PG-13,135,6.2,1995,56
266,Blade: Trinity,R,113,5.9,2004,38
267,The Maze Runner,PG-13,113,6.8,2014,57
268,X-Men: Days of Future Past,PG-13,132,8.0,2014,75
269,The Thing,R,103,6.2,2011,49
270,Limitless,PG-13,105,7.4,2011,59
271,Minority Report,PG-13,145,7.6,2002,80
272,The Incredible Hulk,PG-13,112,6.7,2008,61
273,Star Trek: Nemesis,PG-13,116,6.4,2002,51
274,Blade II,R,117,6.7,2002,52
275,Superman,PG,143,7.3,1978,80
276,Escape from L.A.,R,101,5.7,1996,54
277,Species,R,108,5.8,1995,49
278,Resident Evil,R,100,6.7,2002,33
279,The Lost World: Jurassic Park,PG-13,129,6.6,1997,59
280,The Day After Tomorrow,PG-13,124,6.4,2004,47
281,The Silence,PG-13,90,5.2,2019,25
282,Spider-Man 2,PG-13,127,7.3,2004,83
