,Movie Title,Certification,Runtime,Rating,Release Year,Metascore
172,Toy Story 2,G,92,7.9,1999,88
173,Return to Oz,PG,113,6.7,1985,42
174,Thor: The Dark World,PG-13,112,6.9,2013,54
175,Peter Pan,PG,113,6.8,2003,64
176,Beauty and the Beast,G,84,8.0,1991,95
177,I Lost My Body,TV-MA,81,7.6,2019,80
178,Batman Returns,PG-13,126,7.0,1992,68
179,Super Mario Bros.,PG,104,4.0,1993,
180,Meet Joe Black,PG-13,178,7.2,1998,43
181,The NeverEnding Story,PG,102,7.4,1984,46
182,The Legend of Tarzan,PG-13,110,6.2,2016,44
183,Click,PG-13,107,6.4,2006,45
184,Kiki's Delivery Service,G,103,7.9,1989,83
185,Pirates of the Caribbean: Dead Man's Chest,PG-13,151,7.3,2006,53
186,Dumbo,PG,112,6.3,2019,51
187,Monty Python and the Holy Grail,PG,91,8.2,1975,93
188,The Last Airbender,PG,103,4.1,2010,20
189,Gremlins,PG,106,7.3,1984,70
190,Percy Jackson: Sea of Monsters,PG,106,5.8,2013,39
191,Peter Rabbit 2: The Runaway,PG,,,2020,
192,Gods of Egypt,PG-13,127,5.4,2016,25
193,Alice in Wonderland,PG,108,6.4,2010,53
194,Labyrinth,PG,101,7.4,1986,50
195,Ghost Rider,PG-13,110,5.2,2007,35
196,Ender's Game,PG-13,114,6.6,2013,51
197,Enchanted,PG,107,7.0,2007,75
198,Ghostbusters II,PG,108,6.6,1989,56
199,Wanted,R,110,6.7,2008,64
200,Let Me In,R,116,7.1,2010,79
201,Life of Pi,PG,127,7.9,2012,79
202,Who Framed Roger Rabbit,PG,104,7.7,1988,83
203,Big,PG,104,7.3,1988,73
204,Pirates of the Caribbean: On Stranger Tides,PG-13,136,6.6,2011,45
205,The Golden Compass,PG-13,113,6.1,2007,51
206,Legend,PG,94,6.5,1985,30
207,Ghostbusters,PG-13,116,5.2,2016,60
208,The Addams Family,PG-13,99,6.9,1991,57
209,Trolls,PG,92,6.5,2016,56
210,The Jungle Book,PG,106,7.4,2016,77
211,Highlander,R,116,7.1,1986,24
212,Brave,PG,93,7.1,2012,69
213,Sleepy Hollow,R,105,7.3,1999,65
214,17 Again,PG-13,102,6.3,2009,48
215,Evil Dead,R,91,6.5,2013,57
216,What Men Want,R,117,5.2,2019,49
217,Liar Liar,PG-13,86,6.9,1997,70
218,Pirates of the Caribbean: At World's End,PG-13,169,7.1,2007,50
219,Isn't It Romantic,PG-13,89,5.9,2019,60
220,The Little Mermaid,,,,(III,
221,The Age of Adaline,PG-13,112,7.2,2015,51
222,Clash of the Titans,PG-13,106,5.8,2010,39
223,The Twilight Saga: New Moon,PG-13,130,4.7,2009,44
224,Raya and the Last Dragon,,,,2020,
225,Underworld,R,121,7.0,2003,42
226,Chitty Chitty Bang Bang,G,144,6.9,1968,64
227,Cinderella,,,,2021,
228,The Uninvited,Not Rated,99,7.3,1944,
229,Peggy Sue Got Married,PG-13,103,6.3,1986,74
230,What Dreams May Come,PG-13,113,7.0,1998,44
231,The Craft,R,101,6.3,1996,55
232,The Mummy,PG-13,110,5.4,2017,34
233,The Twilight Saga: Eclipse,PG-13,124,5.0,2010,58
234,Despicable Me,PG,95,7.6,2010,72
